country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","03-04-2025 20:00:00",21.613267,73.010555,SO2,1,65,25
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","03-04-2025 20:00:00",21.613267,73.010555,CO,24,94,38
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","03-04-2025 20:00:00",15.888653,74.541751,PM10,26,58,38
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","03-04-2025 20:00:00",12.9135218,77.5950804,PM10,50,355,118
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.951913,77.539784,PM10,40,110,72
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.951913,77.539784,NH3,1,2,1
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-04-2025 20:00:00",23.163798,72.677768,PM10,90,359,161
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-04-2025 20:00:00",23.243639,72.68994,NO2,28,176,105
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-04-2025 20:00:00",23.243639,72.68994,NH3,2,35,16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.951913,77.539784,CO,24,86,58
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","03-04-2025 20:00:00",13.029152,77.585901,PM10,36,105,70
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","03-04-2025 20:00:00",16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","03-04-2025 20:00:00",16.172806,75.659694,OZONE,12,16,16
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-04-2025 20:00:00",23.221714,72.654328,PM10,21,143,96
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","03-04-2025 20:00:00",22.969611,72.643500,PM2.5,98,351,240
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","03-04-2025 20:00:00",23.221714,72.654328,SO2,5,6,6
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,PM2.5,36,41,39
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,PM10,82,477,173
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,CO,18,50,27
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","03-04-2025 20:00:00",13.0270199,77.494094,OZONE,4,52,14
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","03-04-2025 20:00:00",12.921418,77.502466,CO,28,50,36
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","03-04-2025 20:00:00",12.990328,77.5431385,SO2,6,8,7
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","03-04-2025 20:00:00",13.0246342,77.5080115,PM2.5,40,51,45
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","03-04-2025 20:00:00",13.0246342,77.5080115,CO,41,58,55
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","03-04-2025 20:00:00",12.917348,77.622813,NH3,1,3,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","03-04-2025 20:00:00",12.917348,77.622813,CO,1,106,41
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","03-04-2025 20:00:00",13.428828,77.731418,NH3,1,2,1
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","03-04-2025 20:00:00",15.411456,75.638133,PM2.5,5,20,11
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","03-04-2025 20:00:00",14.791800,75.389600,CO,23,24,24
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,PM2.5,12,65,33
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","03-04-2025 20:00:00",15.347630,76.181767,PM10,14,74,37
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","03-04-2025 20:00:00",17.321993,76.822628,PM2.5,20,94,60
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-04-2025 20:00:00",17.336318,76.847397,SO2,3,8,5
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","03-04-2025 20:00:00",14.475800,75.905200,PM10,34,77,52
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","03-04-2025 20:00:00",12.415911,75.735050,CO,12,21,16
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,NH3,4,6,5
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","03-04-2025 20:00:00",10.073232,76.302765,NH3,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,NO2,15,17,16
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-04-2025 20:00:00",8.8787,76.6073,PM10,66,74,71
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-04-2025 20:00:00",8.8787,76.6073,SO2,1,4,3
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.563700,76.886500,CO,18,48,30
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-04-2025 20:00:00",12.21041,76.37376,NH3,3,6,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-04-2025 20:00:00",13.940000,75.555917,PM10,37,58,46
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-04-2025 20:00:00",13.940000,75.555917,SO2,1,8,3
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","03-04-2025 20:00:00",26.200388,78.147714,PM2.5,31,305,106
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","03-04-2025 20:00:00",22.7289,75.8076,PM10,31,90,64
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","03-04-2025 20:00:00",22.7289,75.8076,SO2,15,16,16
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-04-2025 20:00:00",22.7084,75.8815,SO2,30,36,31
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-04-2025 20:00:00",23.163174,79.973061,PM10,28,142,78
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-04-2025 20:00:00",26.203442,78.193251,PM10,29,276,128
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-04-2025 20:00:00",26.203442,78.193251,CO,26,123,66
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","03-04-2025 20:00:00",13.940000,75.555917,OZONE,19,61,51
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-04-2025 20:00:00",12.21041,76.37376,PM2.5,19,37,27
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-04-2025 20:00:00",23.168606,79.932247,NO2,23,83,39
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","03-04-2025 20:00:00",22.6780,75.8559,NO2,36,55,40
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","03-04-2025 20:00:00",19.962900,79.298714,NH3,3,6,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","03-04-2025 20:00:00",19.962900,79.298714,SO2,18,33,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","03-04-2025 20:00:00",19.9775302,79.2337086,NO2,29,34,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","03-04-2025 20:00:00",19.9775302,79.2337086,SO2,6,109,35
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","03-04-2025 20:00:00",19.9775302,79.2337086,CO,5,16,8
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","03-04-2025 20:00:00",19.9775302,79.2337086,OZONE,26,139,123
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","03-04-2025 20:00:00",20.918946,74.776388,NO2,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","03-04-2025 20:00:00",20.918946,74.776388,CO,4,21,16
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","03-04-2025 20:00:00",21.001264,75.565602,PM10,42,109,60
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","03-04-2025 20:00:00",23.108440,77.511428,SO2,17,120,56
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-04-2025 20:00:00",22.624758,75.675238,PM2.5,35,161,83
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-04-2025 20:00:00",22.624758,75.675238,PM10,46,148,100
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","03-04-2025 20:00:00",23.331731,75.045981,PM2.5,43,250,95
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","03-04-2025 20:00:00",23.331731,75.045981,SO2,16,45,25
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,PM10,59,120,84
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","03-04-2025 20:00:00",23.8640158,78.80289321,PM2.5,33,84,56
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",NO2,16,32,23
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",NH3,2,4,3
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","03-04-2025 20:00:00","23.182719 ","75.768218 ",SO2,4,56,10
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-04-2025 20:00:00",19.10122,74.73339,NO2,3,86,43
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-04-2025 20:00:00",19.10122,74.73339,CO,33,76,66
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,PM10,46,115,77
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,OZONE,1,124,89
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-04-2025 20:00:00",19.8389439,75.244448,CO,30,46,41
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-04-2025 20:00:00",19.16485,73.23409,PM2.5,60,115,84
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-04-2025 20:00:00",19.16485,73.23409,SO2,9,17,12
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","03-04-2025 20:00:00",19.16485,73.23409,OZONE,6,123,78
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,NH3,6,10,7
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","03-04-2025 20:00:00",19.0243902,73.0406721,SO2,1,12,4
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","03-04-2025 20:00:00",23.218135,79.957770,PM10,38,141,91
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","03-04-2025 20:00:00",23.218135,79.957770,NO2,34,97,58
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","03-04-2025 20:00:00",23.50016,80.23284,SO2,7,33,24
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","03-04-2025 20:00:00",24.2613009,80.7231783,PM2.5,3,47,25
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-04-2025 20:00:00",20.9402359,77.7895248,CO,25,42,34
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","03-04-2025 20:00:00",20.939198,77.765701,NH3,4,6,5
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","03-04-2025 20:00:00",19.875620,75.387310,PM10,53,119,78
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","03-04-2025 20:00:00",19.309073,73.057223,SO2,8,25,17
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,OZONE,5,37,19
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","03-04-2025 20:00:00",21.001264,75.565602,OZONE,43,94,82
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","03-04-2025 20:00:00",19.854616,75.905894,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","03-04-2025 20:00:00",24.2613009,80.7231783,CO,16,39,23
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","03-04-2025 20:00:00",19.23241,72.86895,OZONE,6,71,36
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.2243333,72.8658113,PM10,58,101,74
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.2243333,72.8658113,NH3,3,7,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.2243333,72.8658113,CO,10,28,25
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","03-04-2025 20:00:00",18.9767,72.8380,CO,6,34,8
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","03-04-2025 20:00:00",18.9767,72.8380,OZONE,13,67,39
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-04-2025 20:00:00",19.11074,72.86084,PM10,88,167,134
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","03-04-2025 20:00:00",19.11074,72.86084,SO2,1,15,5
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-04-2025 20:00:00",19.0364585,72.8954371,PM2.5,52,81,65
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","03-04-2025 20:00:00",18.1023399,73.4783687,CO,13,66,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","03-04-2025 20:00:00",20.555712,74.529236,PM2.5,41,250,70
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","03-04-2025 20:00:00",20.555712,74.529236,NH3,9,10,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","03-04-2025 20:00:00",19.296481,72.840923,CO,14,64,15
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","03-04-2025 20:00:00",19.296481,72.840923,OZONE,4,51,42
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","03-04-2025 20:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-04-2025 20:00:00",19.083694,72.920967,PM10,57,121,90
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-04-2025 20:00:00",19.083694,72.920967,NO2,13,42,25
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","03-04-2025 20:00:00",19.083694,72.920967,CO,8,35,10
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","03-04-2025 20:00:00",19.205800,72.868200,PM2.5,78,90,84
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","03-04-2025 20:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","03-04-2025 20:00:00",19.25292,73.142019,SO2,4,7,5
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","03-04-2025 20:00:00",19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","03-04-2025 20:00:00",19.192056,72.9585188,PM2.5,28,59,42
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","03-04-2025 20:00:00",19.0364585,72.8954371,CO,24,43,24
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","03-04-2025 20:00:00",19.10078,72.87462,SO2,18,24,21
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","03-04-2025 20:00:00",18.910000,72.820000,PM10,43,93,65
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","03-04-2025 20:00:00",19.065931,72.862131,SO2,2,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","03-04-2025 20:00:00",19.065931,72.862131,OZONE,4,55,31
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","03-04-2025 20:00:00",19.23241,72.86895,PM2.5,63,168,109
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","03-04-2025 20:00:00",19.192056,72.9585188,NO2,6,33,14
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-04-2025 20:00:00",16.6870449,74.2505872,PM10,36,57,46
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","03-04-2025 20:00:00",16.6870449,74.2505872,OZONE,15,56,45
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","03-04-2025 20:00:00",16.7143745,74.2426398,PM10,26,61,44
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","03-04-2025 20:00:00",18.39963,76.57452,OZONE,6,53,45
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-04-2025 20:00:00",21.14472,79.107595,NH3,3,8,5
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","03-04-2025 20:00:00",21.14472,79.107595,CO,50,116,91
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,PM2.5,49,146,99
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,PM10,57,140,101
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","03-04-2025 20:00:00",21.152875,79.0517531,CO,24,107,57
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","03-04-2025 20:00:00",21.143383,79.048912,NH3,7,15,9
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","03-04-2025 20:00:00",19.173852,77.296291,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","03-04-2025 20:00:00",19.383200,72.820400,OZONE,6,7,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","03-04-2025 20:00:00",19.10861,72.83622,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","03-04-2025 20:00:00",18.9936162,72.8128113,PM10,81,122,98
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","03-04-2025 20:00:00",18.9936162,72.8128113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,PM2.5,45,97,74
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,NH3,6,10,7
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","03-04-2025 20:00:00",18.96702,72.84214,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","03-04-2025 20:00:00",19.1878657,72.8304069,OZONE,7,46,22
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-04-2025 20:00:00",19.1653323,72.922099,NO2,17,86,48
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","03-04-2025 20:00:00",19.1653323,72.922099,OZONE,10,54,44
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-04-2025 20:00:00",19.0863,72.8888,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","03-04-2025 20:00:00",19.0863,72.8888,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","03-04-2025 20:00:00",19.137500,72.915056,NO2,8,12,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","03-04-2025 20:00:00",19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","03-04-2025 20:00:00",19.000083,72.813993,OZONE,19,84,52
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","03-04-2025 20:00:00",19.383200,72.820400,PM10,63,139,99
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","03-04-2025 20:00:00",19.383200,72.820400,NO2,47,88,59
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.02579,73.10297,NO2,15,76,44
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","03-04-2025 20:00:00",19.090337,73.014232,PM10,54,92,69
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","03-04-2025 20:00:00",18.547056,73.826908,NO2,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","03-04-2025 20:00:00",18.664282,73.763966,CO,65,89,65
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","03-04-2025 20:00:00"," 16.5038",74.3623,PM2.5,43,298,150
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","03-04-2025 20:00:00"," 16.5038",74.3623,OZONE,9,36,25
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.616318,73.765797,PM2.5,60,89,70
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.616318,73.765797,OZONE,4,60,34
India,Maharashtra,Pune,"Bhosari, Pune - IITM","03-04-2025 20:00:00",18.640051,73.848956,PM10,80,132,106
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","03-04-2025 20:00:00",18.605770,73.749976,PM10,76,435,123
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-04-2025 20:00:00",18.536457,73.805454,NO2,16,50,29
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","03-04-2025 20:00:00",18.536457,73.805454,CO,22,104,73
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","03-04-2025 20:00:00",18.530085,73.849598,PM10,94,149,115
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","03-04-2025 20:00:00",18.501793,73.927532,PM2.5,34,140,58
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","03-04-2025 20:00:00",18.501793,73.927532,CO,63,104,80
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","03-04-2025 20:00:00",18.5011743,73.8165527,NO2,NA,NA,NA
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","03-04-2025 20:00:00",17.65439,75.90649,NO2,15,54,33
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","03-04-2025 20:00:00",17.6599188,75.9063906,PM2.5,41,64,59
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","03-04-2025 20:00:00",18.5011743,73.8165527,SO2,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","03-04-2025 20:00:00",18.5011743,73.8165527,CO,108,113,112
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","03-04-2025 20:00:00",18.59051,73.77946,PM10,62,103,84
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","03-04-2025 20:00:00",17.6336264,75.9132495,PM10,49,84,66
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","03-04-2025 20:00:00",19.265594,76.761463,PM10,46,80,55
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","03-04-2025 20:00:00",25.5586,91.8985,SO2,6,10,8
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","03-04-2025 20:00:00",23.7176342,92.7192841,PM2.5,15,37,24
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","03-04-2025 20:00:00",23.7176342,92.7192841,SO2,2,2,2
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","03-04-2025 20:00:00",25.6635413,94.0989878,NO2,3,5,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","03-04-2025 20:00:00",25.6635413,94.0989878,CO,1,26,15
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","03-04-2025 20:00:00",20.832874,85.104082,NH3,2,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","03-04-2025 20:00:00",20.832874,85.104082,CO,45,134,110
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","03-04-2025 20:00:00",20.832874,85.104082,OZONE,5,65,15
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","03-04-2025 20:00:00",21.51161,86.89088,NO2,5,23,14
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","03-04-2025 20:00:00",21.51161,86.89088,NH3,2,5,3
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","03-04-2025 20:00:00",21.8004996,83.8396977,NH3,7,7,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-04-2025 20:00:00",20.94185,86.11510,PM2.5,27,98,42
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-04-2025 20:00:00",20.94185,86.11510,SO2,1,81,8
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","03-04-2025 20:00:00",20.94185,86.11510,OZONE,6,95,63
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","03-04-2025 20:00:00","20.48891     ","85.84768     ",NH3,1,2,2
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","03-04-2025 20:00:00",21.643900,85.599355,PM10,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","03-04-2025 20:00:00",21.847279,85.416905,PM2.5,63,110,77
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","03-04-2025 20:00:00",21.847279,85.416905,PM10,NA,NA,NA
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","03-04-2025 20:00:00",21.847279,85.416905,SO2,1,5,3
